NAICS_6_Digit,NAICS_6_Title,NAICS_8_Digit,NAICS_8_Title,Differentiation_Criteria_8,Description_8,NAICS_10_Digit,NAICS_10_Title,Differentiation_Criteria_10,Description_10
445291,Baked Goods Stores,44529104,Specialty Cake and Pastry Shops,Product Focus,Retailers specializing in cakes and pastries,4452910402,Specialty Cake and Pastry Shops - Small Chain (2-10 stores),Store Format,Retailers specializing in cakes and pastries Small retail chains with 2-10 locations.
445291,Baked Goods Stores,44529104,Specialty Cake and Pastry Shops,Product Focus,Retailers specializing in cakes and pastries,4452910403,Specialty Cake and Pastry Shops - Regional Chain (11-100 stores),Store Format,Retailers specializing in cakes and pastries Regional chains with 11-100 store locations.
445291,Baked Goods Stores,44529104,Specialty Cake and Pastry Shops,Product Focus,Retailers specializing in cakes and pastries,4452910404,Specialty Cake and Pastry Shops - National Chain (100+ stores),Store Format,Retailers specializing in cakes and pastries National retail chains with over 100 locations.
445291,Baked Goods Stores,44529104,Specialty Cake and Pastry Shops,Product Focus,Retailers specializing in cakes and pastries,4452910405,Specialty Cake and Pastry Shops - Franchise Operation,Business Model,Retailers specializing in cakes and pastries Franchise-operated retail locations.
445291,Baked Goods Stores,44529105,Bagel and Donut Shops,Product Focus,Retailers of bagels donuts and breakfast pastries,4452910501,Bagel and Donut Shops - Independent Single Store,Store Format,Retailers of bagels donuts and breakfast pastries Independent retailers with single location.
445291,Baked Goods Stores,44529105,Bagel and Donut Shops,Product Focus,Retailers of bagels donuts and breakfast pastries,4452910502,Bagel and Donut Shops - Small Chain (2-10 stores),Store Format,Retailers of bagels donuts and breakfast pastries Small retail chains with 2-10 locations.
445291,Baked Goods Stores,44529105,Bagel and Donut Shops,Product Focus,Retailers of bagels donuts and breakfast pastries,4452910503,Bagel and Donut Shops - Regional Chain (11-100 stores),Store Format,Retailers of bagels donuts and breakfast pastries Regional chains with 11-100 store locations.
445291,Baked Goods Stores,44529105,Bagel and Donut Shops,Product Focus,Retailers of bagels donuts and breakfast pastries,4452910504,Bagel and Donut Shops - National Chain (100+ stores),Store Format,Retailers of bagels donuts and breakfast pastries National retail chains with over 100 locations.
445291,Baked Goods Stores,44529105,Bagel and Donut Shops,Product Focus,Retailers of bagels donuts and breakfast pastries,4452910505,Bagel and Donut Shops - Franchise Operation,Business Model,Retailers of bagels donuts and breakfast pastries Franchise-operated retail locations.
445292,Confectionery and Nut Stores,44529203,Candy and Chocolate Shops,Product Focus,Retailers of candy and chocolate confections,4452920301,Candy and Chocolate Shops - Independent Single Store,Store Format,Retailers of candy and chocolate confections Independent retailers with single location.
445292,Confectionery and Nut Stores,44529203,Candy and Chocolate Shops,Product Focus,Retailers of candy and chocolate confections,4452920302,Candy and Chocolate Shops - Small Chain (2-10 stores),Store Format,Retailers of candy and chocolate confections Small retail chains with 2-10 locations.
445292,Confectionery and Nut Stores,44529203,Candy and Chocolate Shops,Product Focus,Retailers of candy and chocolate confections,4452920303,Candy and Chocolate Shops - Regional Chain (11-100 stores),Store Format,Retailers of candy and chocolate confections Regional chains with 11-100 store locations.
445292,Confectionery and Nut Stores,44529203,Candy and Chocolate Shops,Product Focus,Retailers of candy and chocolate confections,4452920304,Candy and Chocolate Shops - National Chain (100+ stores),Store Format,Retailers of candy and chocolate confections National retail chains with over 100 locations.
445292,Confectionery and Nut Stores,44529203,Candy and Chocolate Shops,Product Focus,Retailers of candy and chocolate confections,4452920305,Candy and Chocolate Shops - Franchise Operation,Business Model,Retailers of candy and chocolate confections Franchise-operated retail locations.
445292,Confectionery and Nut Stores,44529204,Gourmet Popcorn and Snack Shops,Product Focus,Retailers of gourmet popcorn and specialty snacks,4452920401,Gourmet Popcorn and Snack Shops - Independent Single Store,Store Format,Retailers of gourmet popcorn and specialty snacks Independent retailers with single location.
445292,Confectionery and Nut Stores,44529204,Gourmet Popcorn and Snack Shops,Product Focus,Retailers of gourmet popcorn and specialty snacks,4452920402,Gourmet Popcorn and Snack Shops - Small Chain (2-10 stores),Store Format,Retailers of gourmet popcorn and specialty snacks Small retail chains with 2-10 locations.
445292,Confectionery and Nut Stores,44529204,Gourmet Popcorn and Snack Shops,Product Focus,Retailers of gourmet popcorn and specialty snacks,4452920403,Gourmet Popcorn and Snack Shops - Regional Chain (11-100 stores),Store Format,Retailers of gourmet popcorn and specialty snacks Regional chains with 11-100 store locations.
445292,Confectionery and Nut Stores,44529204,Gourmet Popcorn and Snack Shops,Product Focus,Retailers of gourmet popcorn and specialty snacks,4452920404,Gourmet Popcorn and Snack Shops - National Chain (100+ stores),Store Format,Retailers of gourmet popcorn and specialty snacks National retail chains with over 100 locations.
445292,Confectionery and Nut Stores,44529204,Gourmet Popcorn and Snack Shops,Product Focus,Retailers of gourmet popcorn and specialty snacks,4452920405,Gourmet Popcorn and Snack Shops - Franchise Operation,Business Model,Retailers of gourmet popcorn and specialty snacks Franchise-operated retail locations.
445298,All Other Specialty Food Stores,44529803,Coffee and Tea Stores,Product Category,Retailers of coffee beans and tea,4452980301,Coffee and Tea Stores - Independent Single Store,Store Format,Retailers of coffee beans and tea Independent retailers with single location.
445298,All Other Specialty Food Stores,44529803,Coffee and Tea Stores,Product Category,Retailers of coffee beans and tea,4452980302,Coffee and Tea Stores - Small Chain (2-10 stores),Store Format,Retailers of coffee beans and tea Small retail chains with 2-10 locations.
445298,All Other Specialty Food Stores,44529803,Coffee and Tea Stores,Product Category,Retailers of coffee beans and tea,4452980303,Coffee and Tea Stores - Regional Chain (11-100 stores),Store Format,Retailers of coffee beans and tea Regional chains with 11-100 store locations.
445298,All Other Specialty Food Stores,44529803,Coffee and Tea Stores,Product Category,Retailers of coffee beans and tea,4452980304,Coffee and Tea Stores - National Chain (100+ stores),Store Format,Retailers of coffee beans and tea National retail chains with over 100 locations.
445298,All Other Specialty Food Stores,44529803,Coffee and Tea Stores,Product Category,Retailers of coffee beans and tea,4452980305,Coffee and Tea Stores - Franchise Operation,Business Model,Retailers of coffee beans and tea Franchise-operated retail locations.
445298,All Other Specialty Food Stores,44529804,Cheese and Gourmet Food Shops,Product Category,Retailers of specialty cheese and gourmet foods,4452980401,Cheese and Gourmet Food Shops - Independent Single Store,Store Format,Retailers of specialty cheese and gourmet foods Independent retailers with single location.
445298,All Other Specialty Food Stores,44529804,Cheese and Gourmet Food Shops,Product Category,Retailers of specialty cheese and gourmet foods,4452980402,Cheese and Gourmet Food Shops - Small Chain (2-10 stores),Store Format,Retailers of specialty cheese and gourmet foods Small retail chains with 2-10 locations.
445298,All Other Specialty Food Stores,44529804,Cheese and Gourmet Food Shops,Product Category,Retailers of specialty cheese and gourmet foods,4452980403,Cheese and Gourmet Food Shops - Regional Chain (11-100 stores),Store Format,Retailers of specialty cheese and gourmet foods Regional chains with 11-100 store locations.
445298,All Other Specialty Food Stores,44529804,Cheese and Gourmet Food Shops,Product Category,Retailers of specialty cheese and gourmet foods,4452980404,Cheese and Gourmet Food Shops - National Chain (100+ stores),Store Format,Retailers of specialty cheese and gourmet foods National retail chains with over 100 locations.
445298,All Other Specialty Food Stores,44529804,Cheese and Gourmet Food Shops,Product Category,Retailers of specialty cheese and gourmet foods,4452980405,Cheese and Gourmet Food Shops - Franchise Operation,Business Model,Retailers of specialty cheese and gourmet foods Franchise-operated retail locations.
